video_id,title,description,publish_date,duration,view_count,like_count,url,thumbnail,processing_status,processing_date,transcript_path,embeddings_status,embeddings_date,embeddings_count
6B69_TA9xVw,"""The Rapture""  Revelation 4:1","Fellowship Baptist Church - Oakton, VA
May 18, 2025 (Evening Worship)",20250519,0,0,0,https://www.youtube.com/watch?v=6B69_TA9xVw,https://i3.ytimg.com/vi/6B69_TA9xVw/hqdefault.jpg,pending,,,pending,,0
Ryn7Axm_fJs,"""Workers Together With God""  II Corinthians 6:1-10","Fellowship Baptist Church - Oakton, VA
May 18, 2025 (Morning Worship)",20250519,0,0,0,https://www.youtube.com/watch?v=Ryn7Axm_fJs,https://i3.ytimg.com/vi/Ryn7Axm_fJs/hqdefault.jpg,pending,,,pending,,0
GOhUNz1pDM0,"""Ask, Seek, Knock""   Matthew 7:7-11","Fellowship Baptist Church - Oakton, VA
May 11, 2025 (Evening Worship)",20250512,0,0,0,https://www.youtube.com/watch?v=GOhUNz1pDM0,https://i4.ytimg.com/vi/GOhUNz1pDM0/hqdefault.jpg,pending,,,pending,,0
2-7TNtHtf_0,"""A Virtuous Woman""  Ruth 3:11","Fellowship Baptist Church - Oakton, VA
May 11, 2025 (Morning Worship)",20250511,0,0,0,https://www.youtube.com/watch?v=2-7TNtHtf_0,https://i3.ytimg.com/vi/2-7TNtHtf_0/hqdefault.jpg,pending,,,pending,,0
14-YoafCO5U,"""The Things Which Shall Be Hereafter""   Revelation 4:1","Fellowship Baptist Church - Oakton, VA
May 4, 2025 (Evening Worship)",20250505,0,0,0,https://www.youtube.com/watch?v=14-YoafCO5U,https://i2.ytimg.com/vi/14-YoafCO5U/hqdefault.jpg,pending,,,pending,,0
